Score,Text,Time
0,I will vote all BLUE in PA today! A vote for democracy! #JohnFetterman #JoshShapiro #bluewave #BlueTsunami2022,2022-11-08T13:19:24.000Z
-0.34,"@ArtsyFish007 @DrOz unfortunately, Pennsylvanians or the #USA do not need a near-foreign born muslim senator; kenne… https://t.co/A9YmjWg7fE",2022-11-08T13:12:15.000Z
0,#JohnFetterman #JoshShapiro #votebluetoprotectwomen,2022-11-08T13:08:19.000Z
0.4404,Go be a good citizen today. #FettermanForSenate #JohnFetterman https://t.co/rGoBWOeIV2,2022-11-08T13:05:48.000Z
0,@LefrancFortuno @DrOz @GOP @NRSC @PAGOP @GOP_PR51 Calladito te vez más bonito canto de morón! #JohnFetterman es la… https://t.co/SXS2x105FB,2022-11-08T12:57:51.000Z
0.5399,"My usual wait of five minutes was 35.   Good sign!  Blue down the ballot!
#JoshShapiro 
#JohnFetterman https://t.co/8eYwyKObdn",2022-11-08T12:54:43.000Z
-0.5837,"RT @TheBugleDaily1: Will this Tuesday be the Rise of Gru! Scary thought!
#ElectionDay #JohnFetterman https://t.co/TwklL3527U",2022-11-08T12:53:30.000Z
0,I woke up to vote when the polls opened for @JohnFetterman. You should too. Let’s make it happen. #JohnFetterman… https://t.co/npOo7eAloX,2022-11-08T12:46:38.000Z
0,Go vote! #JohnFetterman #lindseywilliams #VoteBlueToEndTheInsanity #VoteBlue https://t.co/fdXKj9JUkD,2022-11-08T12:34:40.000Z
0,#JohnFetterman predicted Monday that his Republican rival Dr. #MehmetOz will take an early lead in their contest as… https://t.co/6lE7HL0PQu,2022-11-08T12:33:19.000Z
0.4215,"So...I'm contemplating my vote today..
#JohnFetterman please explain to me in detail just how the GOP is going to cut senior benefits?",2022-11-08T12:29:41.000Z
0.0772,"RT @David_LaTorre: Translation: #JohnFetterman doesn’t want PA to enforce the law his partner, @GovernorTomWolf, signed into law. 

This ha…",2022-11-08T12:26:23.000Z
0.5399,Got that blue vote in bright and early! #12! #VoteBlueToEndTheInsanity #JoshShapiro #JohnFetterman… https://t.co/NrrcBiGPzG,2022-11-08T12:20:17.000Z
0.6523,One of the first in #lancastercounty to vote PROUDLY for #JohnFetterman &amp;. #JoshShapiro.… https://t.co/OC13ae5W8z,2022-11-08T12:19:08.000Z
0,"#JohnFetterman and #JoshShapiro got my vote, get out and vote like your life depends on it and ignore the polls. Yo… https://t.co/SaXXL06NFd",2022-11-08T12:14:02.000Z
0,"Let's Go Pennsylvania! Oprah said she would Cast her Vote for #JohnFetterman ! You should to... Send The TV Doctor back to TV...",2022-11-08T12:10:07.000Z
-0.9341,"RT @Roadmaster1253: VOTE NO ON #Republicans 
VOTE NO ON #MAGA &amp;
VOTE HELL NO ON SNAKE OIL
SALESMAN #MehmetOz ..
#DrOz @DrOz #Pensyvannia 
#…",2022-11-08T12:09:32.000Z
0,"JOHN FETTERMAN was reviewed on RevAAA #johnfetterman 

Review Anything Anyone Anywhere at https://t.co/zjInAqRXju https://t.co/R211YkAoX1",2022-11-08T12:08:08.000Z
-0.2809,Sick with Covid on #ElectionDay. Can’t even leave the bed. This is why mail in ballots are so important. I’ll be ch… https://t.co/qA5vAiFy3P,2022-11-08T12:06:29.000Z
0,In Addition : #JohnFetterman (#Pennsylvania #Democratic #Senate Candidate ) - Clairvoyant/Psychic predictions June… https://t.co/avCPSqCckB,2022-11-08T12:03:04.000Z
0.5859,#JohnFetterman (#Pennsylvania #Democratic #Senate Candidate) - His #health . Who will win #Midterms2022? The… https://t.co/2EMtfEFscd,2022-11-08T12:03:03.000Z
0,RT @LowQ: Opra endoso e insto a votar por #johnfetterman al senado por Pensilvania 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ un candidato incapaz... un hombre que la…,2022-11-08T11:57:53.000Z
-0.8159,"RT @Roadmaster1253: #MehmetOz #DrOz IS A SNAKE OIL SALESMAN FROM NEW JERSEY 
A FRAUD A FAKE..#VoteFetterman
NO ON OZ ...vote #JohnFetterman…",2022-11-08T11:57:08.000Z
-0.6386,"Trump Jr being openly ableist and disgusting is not surprising 😒😒😒

They're doing the same thing to Fetterman that… https://t.co/3BIv3YF1G0",2022-11-08T11:40:09.000Z
0,Opra endoso e insto a votar por #johnfetterman al senado por Pensilvania 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️ un candidato incapaz... un… https://t.co/5lUpATzOxJ,2022-11-08T11:27:04.000Z
0.7003,"Ebook : 
Chaos,Fires,War - US #MidtermElections2022. #Trump endorsed candidates - Who will win ?Whether #Russia …,I… https://t.co/rP8WH4YAZq",2022-11-08T11:13:48.000Z
-0.5423,"Mehmet Oz is a fraud &amp; lied for profit. Vote #JohnFetterman for Senate &amp; Shapiro 

https://t.co/0EFfcLUJxG …… https://t.co/sEaJYJrZX1",2022-11-08T11:13:09.000Z
0.7003,"New Ebook : 
Chaos,Fires,War - US #MidtermElections2022. #Trump endorsed candidates - Who will win ?Whether #Russia… https://t.co/UfdYCjathl",2022-11-08T11:12:56.000Z
0,#VoteBlueIn2022 #johnfetterman #FettermanForSenate #pennsylvania #pittsburgh #Philadelphia #justVote https://t.co/fzZyw6tJiX,2022-11-08T11:12:48.000Z
0.7003,"New Ebook : 
Chaos,Fires,War - US #MidtermElections2022. #Trump endorsed candidates - Who will win ? Whether… https://t.co/1RFjAr4JaG",2022-11-08T11:11:44.000Z
-0.6061,"WEAR IT👉 https://t.co/7nhkh2W5ze
FETTERMAN ON SHROOMS 4 T-SHIRT -
ON SALE FOR A VERY LIMITED TIME!
#fetterman… https://t.co/SCdJctrt9K",2022-11-08T11:06:05.000Z
0.2732,"We talked yesterday about possible issues with early voting and I took heat saying it causes to many issues .Well ,… https://t.co/lA70cws0AX",2022-11-08T10:49:48.000Z
0.6588,"#hoodietuesday
@JohnFetterman 
#johnfetterman
Great day to wear a hoodie! https://t.co/1ZEjfb4tGx",2022-11-08T10:43:24.000Z
0,"BREAKING: #JohnFetterman sues to have undated, misdated ballots counted in #Pennsylvania

NGL, that sounds sketchy… https://t.co/ol5mG1aMCK",2022-11-08T10:36:23.000Z
0,Vote for #JohnFetterman https://t.co/L5umn4qxV6,2022-11-08T10:31:45.000Z
-0.8777,"#Oprah, you made your bed, now get ready to sleep in it. You fucked with the wrong person, you fucking bitch. #DrOz… https://t.co/dh9rqalfdg",2022-11-08T10:07:44.000Z
-0.3412,"Today is the #BigDay. #ThisIsIt. Not a good day for #NancyPelosi, #ChuckSchumer #JoeByeDone, #MattressHarris,… https://t.co/7gwxA99UEA",2022-11-08T09:54:02.000Z
-0.2732,"Hey @MSNBC, would you be comfortable with blind pilots flying commercial airliners? People who are blind are not fi… https://t.co/k9oFhV6Nki",2022-11-08T09:20:04.000Z
0.2732,"#JohnFetterman's wife is a #DefundThePolice supporter, despite rising #crime in #Pennsylvania.

#GiseleFetterman ca… https://t.co/T1k41YXzgt",2022-11-08T09:14:51.000Z
0.34,"RT @PhilMcCrackin44: Why would anyone value Oprah’s assessment of one’s character❓🙄

#JohnFetterman  #PA
#MentallyUnfitForOffice https://t.…",2022-11-08T09:10:50.000Z
0,#2022midterms LINKS TO 2022 MIDTERMS #CharlieCrist #JohnFetterman #JoeCunningham #KatieHobbs #GovHochul… https://t.co/qyugsy6rDL,2022-11-08T09:01:31.000Z
-0.2732,#JohnFetterman’s campaign suing to have undated or incorrectly dated mail-in ballots counted https://t.co/h8JFmbit6H via @twitchyteam,2022-11-08T08:54:40.000Z
0,"RT @SilverAdie: 👇
Mehmet Oz should stay in New Jersey.

👉Sound🎶

#FettermanIsTheBetterman #JohnFetterman #BlueTsunami2022 https://t.co/jFZM…",2022-11-08T08:30:37.000Z
0.7644,#DangerousOz Save you’re self the hassle and vote for #JohnFetterman for Pennsylvania! Dr.Oz is only loyal to himse… https://t.co/9ey25CT3sQ,2022-11-08T08:28:35.000Z
0,"PA voters, we cannot let our commonwealth fall into the hands of the traitor #DougMastriano or the puppet #DrOz tod… https://t.co/RFGS3qZkQC",2022-11-08T08:24:26.000Z
-0.4019,"@ACTBrigitte Only a poorly educated DυɱႦFαɾƚ thinks that #JohnFetterman's illness is permanent. https://t.co/YKBd1Te6q1",2022-11-08T08:07:32.000Z
0,RT @jeanquan: These campaigns are within the margin of error to flip #redtoblue. Even donations made tonight can help ➡️#MandelaBarnes #WI…,2022-11-08T08:00:56.000Z
0.34,"RT @PhilMcCrackin44: Why would anyone value Oprah’s assessment of one’s character❓🙄

#JohnFetterman  #PA
#MentallyUnfitForOffice https://t.…",2022-11-08T07:44:19.000Z
0,Pennsylvania #vote for #JohnFetterman https://t.co/4X3hVf7xeq,2022-11-08T07:28:30.000Z
0,@culturaltutor That is how #johnfetterman speaks now.,2022-11-08T07:00:50.000Z
0,"RT @Juliett59778255: Dr. #MarcSiegel: There is a lot of information #Fetterman's heart that is concerning
#FoxNews' Dr. Marc Siegel gives h…",2022-11-08T07:00:18.000Z
0,"Dr. #MarcSiegel: There is a lot of information #Fetterman's heart that is concerning
#FoxNews' Dr. Marc Siegel give… https://t.co/PMluKU7RUL",2022-11-08T06:59:29.000Z
0.4019,"“Hi everyone. A vote for me means all the weed your children can smoke, whilst walking the streets with the freed c… https://t.co/JZgOAxQJvB",2022-11-08T06:56:18.000Z
0.4421,@LovelessTrump @SueSu76199208 @DrOz #Pennsylvanians  so no to #DrOz but yes to #JohnFetterman ! We don’t need… https://t.co/keNRMAidE3,2022-11-08T06:51:33.000Z
0.5093,@bennyjohnson He was trying to teach #JohnFetterman some sweet dance moves!,2022-11-08T06:45:42.000Z
0.4742,Is it me or does #JohnFetterman look super skinny and not well in his last interview?,2022-11-08T06:44:01.000Z
0,#JohnFetterman,2022-11-08T06:43:09.000Z
0,#JohnFetterman #Pennsylvania for #USSenate,2022-11-08T06:35:25.000Z
0.34,"RT @PhilMcCrackin44: Why would anyone value Oprah’s assessment of one’s character❓🙄

#JohnFetterman  #PA
#MentallyUnfitForOffice https://t.…",2022-11-08T06:28:57.000Z
0.34,Officer Michael Fanone Endorses #JohnFetterman And Hammers Oz For Being A Trump Mouthpiece https://t.co/Wf3nXhdu9R via @politicususa,2022-11-08T06:17:25.000Z
-0.296,#JohnFetterman And Democrats Sue To Stop Republicans From Invalidating PA Mail In Ballots #lawsuit https://t.co/EwVPmmidGi via @politicususa,2022-11-08T06:14:35.000Z
0,#Senate #MidtermElections2022 #DrOzforPA #droz #JohnFetterman https://t.co/VIl78kfOpN,2022-11-08T06:10:21.000Z
0,These campaigns are within the margin of error to flip #redtoblue. Even donations made tonight can help ➡️… https://t.co/lpxXXvr35w,2022-11-08T05:42:02.000Z
0.8805,@JohnFetterman  I only wish I could vote for you - best of luck!  #VoteBlueToday  #JohnFetterman #VoteFetterman https://t.co/BhZPgy5Mpj,2022-11-08T05:26:34.000Z
-0.0772,Fetterman campaign files lawsuit challenging Pennsylvania undated mail-in ballots order #envelopes #arizona… https://t.co/myjl6kZxTU,2022-11-08T05:23:04.000Z
0,"RT @SilverAdie: 👇
Mehmet Oz should stay in New Jersey.

👉Sound🎶

#FettermanIsTheBetterman #JohnFetterman #BlueTsunami2022 https://t.co/jFZM…",2022-11-08T05:14:17.000Z
0,"RT @SilverAdie: 👇
Mehmet Oz should stay in New Jersey.

👉Sound🎶

#FettermanIsTheBetterman #JohnFetterman #BlueTsunami2022 https://t.co/jFZM…",2022-11-08T05:11:33.000Z
0,#JohnFetterman https://t.co/0c1UHZJeVJ,2022-11-08T05:07:51.000Z
0.1779,"RT @FredErnsting: Somebody please set alarm clocks for the fine people of #Pennsylvania - according to polls they're apparently sound aslee…",2022-11-08T05:03:41.000Z
0.6841,#JohnFetterman #Midterms22 @JohnFetterman IS DIS YOU LMAO https://t.co/I10JHVoKbD,2022-11-10T04:56:32.000Z
0.296,"RT @Dred_Tory: So I'm hearing that supporters of a party who once elected a dead pimp are surprised that people voted for #JohnFetterman.…",2022-11-10T04:48:49.000Z
0,"RT @OneAddyAdds: Lauren Bobert (R-CO-03) now trails Adam Frisch (D) by just 73 votes in Colorado's 3rd Congressional House District race.…",2022-11-10T04:43:53.000Z
0,"Joe Biden @POTUS  calls @JohnFetterman .
#JoeBiden #JohnFetterman #Liberals https://t.co/zqM2rpgmCj",2022-11-10T04:41:17.000Z
0,John Fetterman and Santa https://t.co/qy28cWzu0I via @YouTube #JohnFetterman,2022-11-10T04:41:07.000Z
0.3612,"@Bubblebathgirl @Arkancided Agree,

How about
@HawleyMO 
@CawthornforNC 
@Jim_Jordan 
due to Rhinos behind… https://t.co/ENxuuhFBmG",2022-11-10T04:37:22.000Z
0,"#DrOz.   #JohnFetterman 
😂😂😂😂😂😂😂😂😂😂😂😂😂 https://t.co/Ml30bJZRY7",2022-11-10T04:34:42.000Z
-0.3612,Sorry #Republican but I don’t think you’re bullshit “Christian” act worked but good try 😊 #RedWave did NOT pan out… https://t.co/ZczH3VwGM3,2022-11-10T04:33:54.000Z
0,"There could be only one #Oz in #Pennsylvania &amp; #MehmetOz it was not! #OzFromKansas it is!! 🤔😉

Let the… https://t.co/hoqXxWEDTL",2022-11-10T04:33:40.000Z
0.296,"So I'm hearing that supporters of a party who once elected a dead pimp are surprised that people voted for… https://t.co/IDaqmxMHo1",2022-11-10T04:32:48.000Z
0.5267,@FoundngAttitude @udreams30 ONLY explanation for @JohnFetterman winning is #Pennsylvanian’s felt #JohnFetterman is… https://t.co/VENRceAod8,2022-11-10T04:28:05.000Z
0.8442,"RT @craddock_ellis: Here's 1,846th photo art that I create to honor the U.S. Senate-elect winner of #Pennsylvania, #JohnFetterman @JohnFett…",2022-11-10T04:25:15.000Z
0.8442,"Here's 1,846th photo art that I create to honor the U.S. Senate-elect winner of #Pennsylvania, #JohnFetterman… https://t.co/Hey2RpSPM6",2022-11-10T04:25:05.000Z
0,How about those midterms???!!! #Midterms2022 #JoeBiden #JohnFetterman #Trump #Georgia #Nevada #WarnockForGeorgia… https://t.co/QBJRs1jTVr,2022-11-10T04:07:36.000Z
0.8271,"Congratulations to John Fetterman on his Senate win in Pennsylvania.
#JohnFetterman #Pennsylvania #Democracy https://t.co/sUzZkQOUjg",2022-11-10T04:00:46.000Z
0,RT @JesusChrysler1: #DrOz #JohnFetterman https://t.co/DQhbmur3O5,2022-11-10T03:54:14.000Z
0,@LeviFetterman @ReverendWarnock I know @LeviFetterman 🐾 wants Sen.-elect @JohnFetterman to have the biggest majorit… https://t.co/O1noN4Fvao,2022-11-10T03:49:36.000Z
-0.0325,"@willchamberlain Also, you kept putting out ads like this that make @JohnFetterman look absolutely BADASS. The vers… https://t.co/3ddSepSfMM",2022-11-10T03:44:48.000Z
0,#DrOz #JohnFetterman https://t.co/DQhbmur3O5,2022-11-10T03:41:07.000Z
0,#JohnFetterman America is watching.,2022-11-10T03:32:31.000Z
0.7482,"Again love my #Pennsylvania peeps!!!!

#Elections2022 #ElectionDay #Vote2022 #Midterms2022 #ElectionNight #Senate… https://t.co/o0lGMBv4Rh",2022-11-10T03:31:09.000Z
0,"Way to Go, #JohnFetterman! https://t.co/hzbcumx2lT",2022-11-10T03:08:38.000Z
0,"#JohnFetterman  #StrengthOfPurpose 
https://t.co/fy99BAN22r",2022-11-10T03:06:21.000Z
0.2244,"@w_terrence @DrOz lost the election! Thank God, for he lifts up the weak to overcome those who worship false idols.… https://t.co/cxU4Dc1Vbx",2022-11-10T03:03:17.000Z
0.2023,It is amazing the nonsense that the idiots on @MSNBC come up with to discuss. Here having a serious conversation ab… https://t.co/fCude3F6EN,2022-11-10T03:01:43.000Z
0,"#JohnFetterman's campaign team was serving shade!
https://t.co/w3QLFx3MK4",2022-11-10T03:00:12.000Z
0,#JohnFetterman #ReadyForBattle https://t.co/i33aR1GaEZ,2022-11-10T03:00:07.000Z
0.4215,"Ok. This is truly one of those you can’t make this sh-t up. On #SeanHannity they were shocked that, (I will not use… https://t.co/dlGihNGKFt",2022-11-10T02:55:24.000Z
0.9273,"RT @AnnieForTruth: @ksorbs Thank you to the good folks that voted for #JohnFetterman, a man with integrity, honesty and respect!",2022-11-10T02:53:54.000Z
0,"@GovEvers They'll be doing it in Pennsylvania too. #JohnFetterman @giselefetterman @POTUS 

https://t.co/2YT7a1mYrr",2022-11-10T02:48:22.000Z
0.4215,"@bennyjohnson I don't give a DAMN if #JohnFetterman shows up in his pajamas as long as #DrOZwaldQuack isn't taking… https://t.co/SYk5eALPZV",2022-11-10T02:42:30.000Z
0.6688,RT @FutureGenPAC: Congratulations @JohnFetterman! John heads to represent Pennsylvania in the Senate! #JohnFetterman #FutureGenerations #El…,2022-11-10T02:42:12.000Z
0.9273,"RT @AnnieForTruth: @ksorbs Thank you to the good folks that voted for #JohnFetterman, a man with integrity, honesty and respect!",2022-11-10T02:42:03.000Z
0.5106,RT @MamaDeb66932722: @phillip_USA_ @RonFilipkowski #JohnFetterman had people AROUND THE WORLD cheering him on &amp; doing all we could to help…,2022-11-10T02:33:50.000Z
0.5053,@KathyHochul @JohnFetterman #JohnFetterman’s brain at work!!!!!! Well done #Pennsylvania !!! https://t.co/Px3UlcGoMF,2022-11-10T02:30:29.000Z
0.0772,@JohnFetterman Congrats John. Don’t listen to the haters. Keep your focus on what matters- the people you serve. Th… https://t.co/K14lmhHMiE,2022-11-10T02:27:52.000Z
0.5574,"RT @maydaymindy9: It’s rich that Andrea Mitchell is talking about John Fetterman stroke and his disability. 

When Andrea Mitchell can’t st…",2022-11-10T02:21:50.000Z
0,I tip my hat to #DrOz who conceded and congratulated #JohnFetterman. That showed some class.,2022-11-10T02:12:34.000Z
0,I have never felt more represented by any elected official than I do by Senator-Elect Fetterman in this picture.… https://t.co/cJNhUdzyxb,2022-11-10T02:12:11.000Z
-0.2177,Democrats have won so much with dead voters they came up with running a corpse as a candidate and he won in a landslide. #johnfetterman,2022-11-10T02:00:17.000Z
-0.2732,"@OccupyDemocrats #JohnFetterman won despite the ef6of black social media accounts trashing him for many months, accusing him of racism. 🙄",2022-11-10T01:59:53.000Z
0.3612,"So.... Now do we keep our John Fetterman signs up all term like we are in some kinda cult? 
#JohnFetterman #2022Midterms 
#SenatorFetterman",2022-11-10T01:59:51.000Z
0,"That was the most despicable thing about #MehmetOz, calling out about #JohnFetterman's stroke. The harshness in def… https://t.co/XWTYBPXBQA",2022-11-10T01:55:53.000Z
0.8789,"#JohnFetterman is the better man! That’s why HE WON, legally &amp; fairly. Voters did NOT want “another useless #MAGA c… https://t.co/O1eAg7g8Ws",2022-11-10T01:48:42.000Z
0.911,@CalltoActivism Yes! I know its more than 24 hrs since #JohnFetterman won but I just want to say I’m so happy about this.,2022-11-10T01:48:31.000Z
0.5994,"If the word union was a man, it'd be #JohnFetterman .@JohnFetterman 

Congratulations John.",2022-11-10T01:45:32.000Z
0.5719,@DankPasta2099 knows why #JohnFetterman won last night. https://t.co/7LdVkRKgUz,2022-11-10T01:27:36.000Z
-0.296,"#Joebiden @JoeBiden 

No one voted for this in 2020…and the same thing happened with Frankenstein #JohnFetterman in… https://t.co/Hup86ElTLA",2022-11-10T01:26:36.000Z
0.6369,"This is the best thing I've seen all day 😂😂 #JohnFetterman #Election2022 #Gritty https://t.co/FKOgLKG3sG",2022-11-10T01:25:30.000Z
0,Are you talking #JohnFetterman? https://t.co/rOKJD4ixV0,2022-11-10T01:20:05.000Z
0.5837,"@JennyStephens52 @LeviFetterman @SenToomey Well now, look at that! Toomey actually stands up and speaks!🤣 Well,  bu… https://t.co/vARE2yRBJG",2022-11-10T01:18:37.000Z
0.7717,"I'm glad John Fetterman's Wife who is a Brazilian Military Spy won lastnight and will become Pennsylvania's Senator… https://t.co/yH9Z1aWNyf",2022-11-10T01:16:24.000Z
0.0772,RT @RobHNY: @kdnerak33 And has anyone seen #TuckerCarlson? Would be terrible if he had a stroke over #JohnFetterman winning. 😉,2022-11-10T01:14:59.000Z
-0.8271,"What the hell is wrong with these people?

#JesseWatters #JoeBiden #Pennsylvania #DonaldTrump #JohnFetterman… https://t.co/tQhd3AdCX4",2022-11-10T01:14:18.000Z
0.3612,Just me or does #JohnFetterman look exactly like the #Battleship alien? https://t.co/3Hyub8yy6x,2022-11-10T01:13:01.000Z
0.5994,"Congratulations Pennsylvania, you have made history by voting in the country’s first bowl of cold oatmeal,… https://t.co/MMK6zNh0Dm",2022-11-10T01:11:50.000Z
0.0772,"GOP Twitter complaining about #JohnFetterman's clothing. Well, my kids-all in their 20's, all employed, college gra… https://t.co/sgpEPvqsgM",2022-11-10T01:06:28.000Z
0.7574,"Senator #JohnFetterman of The Great State of #Pennsylvania 
Well Done PA! https://t.co/5K9ExaukhK",2022-11-10T01:01:20.000Z
0.1779,Funny how no one seems to be mentioning that #JohnFetterman pulled a shotgun on a black jogger back in 2013 because… https://t.co/wtIByBHaqn,2022-11-10T01:00:47.000Z
